retailerID,password,state,id,accountId
29529,xxT29uAH,Active,59058,10080538
29530,ddcbN4Mm,Active,59060,10080539
29531,Wxapdrnr,Banned,59062,10080540
29532,bEYmrqV9,New,59064,10080541
29533,Pr6yygZn,Blocked,59066,10080542
29534,MmFe7dGj,Blocked,59068,10080543
29535,deSbgacq,Active,59070,10080544
29536,ESL8Ww2n,Active,59072,10080545
29537,9KEfVT3W,Active,59074,10080546
29538,9cJfvaCx,Blocked,59076,10080547
29539,zs29hVs4,Active,59078,10080548
29540,SRdpSpTP,Active,59080,10080549
29541,ZwRYdGkc,Active,59082,10080550
29542,eq7u948Q,Active,59084,10080551
29543,rEDsxpsy,Active,59086,10080552
29544,YUMLQzw4,Active,59088,10080553
29545,bgmkZRck,Active,59090,10080554
29546,JAPZsQ2x,Active,59092,10080555
29547,wcjtGvtU,Banned,59094,10080556
29548,R4CZqsub,Banned,59096,10080557
29549,afrFQpEY,New,59098,10080558
29550,ykcddu6X,New,59100,10080559
29551,CaJxskjR,New,59102,10080560
29552,2Rcfnum2,Blocked,59104,10080561
29553,FfZV7pRh,Banned,59106,10080562
29554,fYjSxwbU,Active,59108,10080563
29555,xtuSKRtM,Active,59110,10080564
29556,q9YauKcE,Banned,59112,10080565
29557,7DA83baY,New,59114,10080566
29558,BzMtLfcv,Blocked,59116,10080567
29559,bd3auTNk,Blocked,59118,10080568
29560,JqxYE9dT,Active,59120,10080569
29561,LL5fjqMn,Active,59122,10080570
29562,23Wmf8MN,Active,59124,10080571
29563,S5XyDAcc,Blocked,59126,10080572
29564,LKzRY2ms,Active,59128,10080573
29565,k5S5T9dp,Active,59130,10080574
29566,SUBYghuN,Active,59132,10080575
29567,fgjkrj5y,Active,59134,10080576
29568,c3NvyQkC,Active,59136,10080577
29569,qxUzpUEj,Active,59138,10080578
29570,ugRmTwHy,Active,59140,10080579
29571,zTTDzgAv,Active,59142,10080580
29572,y4dCnbnG,Banned,59144,10080581
29573,3eF8G84S,Banned,59146,10080582
29574,9GrbbSZy,New,59148,10080583
29575,rqTwsEwG,New,59150,10080584
29576,XZHjGc4B,New,59152,10080585
29577,LtjzQvt8,Blocked,59154,10080586
29578,Vxv6mEfn,Banned,59156,10080587
29579,zqwZFVnN,Active,59158,10080588
29580,awr9dEE2,Active,59160,10080589
29581,P6gJcpFL,Banned,59162,10080590
29582,JsPbwuXj,New,59164,10080591
29583,UfzfpqE6,Blocked,59166,10080592
29584,v7jtGwMk,Blocked,59168,10080593
29585,HP5pj3kZ,Active,59170,10080594
29586,jASKnZNj,Active,59172,10080595
29587,AD65Nyf9,Active,59174,10080596
29588,NutCa3Uq,Blocked,59176,10080597
29589,M5yXkyTw,Active,59178,10080598
29590,nBU7FN7L,Active,59180,10080599
29591,kNCMQuQw,Active,59182,10080600
29592,uWrJdHJR,Active,59184,10080601
29593,XsDvXEz9,Active,59186,10080602
29594,DfHMJT6p,Active,59188,10080603
29595,EVhL4pC5,Active,59190,10080604
29596,9tjeanxR,Active,59192,10080605
29597,rfMKqfSs,Banned,59194,10080606
29598,6v9WAnZS,Banned,59196,10080607
29599,PY8JYtfj,New,59198,10080608
29600,8mrK2cKm,New,59200,10080609
29601,XvDNhezd,New,59202,10080610
29602,FkLkWfCb,Blocked,59204,10080611
29603,PgDtAU3Z,Banned,59206,10080612
29604,aTVC7Yae,Active,59208,10080613
29605,v4tbhbjN,Active,59210,10080614
29606,mHHrF39t,Banned,59212,10080615
29607,RUNAuaKj,New,59214,10080616
29608,RFHNDEPd,Blocked,59216,10080617
29609,qWf2nNXQ,Blocked,59218,10080618
29610,FHqqKx4a,Active,59220,10080619
29611,CJxJDpt5,Active,59222,10080620
29612,JHuGR24w,Active,59224,10080621
29613,LES7jJeG,Blocked,59226,10080622
29614,AzyuBpbm,Active,59228,10080623
29615,rrnB4huk,Active,59230,10080624
29616,VsRBZkAf,Active,59232,10080625
29617,LWQZCRa3,Active,59234,10080626
29618,BPEWrQge,Active,59236,10080627
29619,BWU5q6Tt,Active,59238,10080628
29620,Ntx5yPph,Active,59240,10080629
29621,Kyf7kMNu,Active,59242,10080630
29622,uk8CK7mR,Banned,59244,10080631
29623,pWudTdTV,Banned,59246,10080632
29624,wgfjKHAF,New,59248,10080633
29625,2e284W5f,New,59250,10080634
29626,7gyvnRtu,New,59252,10080635
29627,cdgxp5ZV,Blocked,59254,10080636
29628,uEzmHNGS,Banned,59256,10080637
29629,xxT29uAH,Active,59258,10080638
29630,ddcbN4Mm,Active,59260,10080639
29631,Wxapdrnr,Banned,59262,10080640
29632,bEYmrqV9,New,59264,10080641
29633,Pr6yygZn,Blocked,59266,10080642
29634,MmFe7dGj,Blocked,59268,10080643
29635,deSbgacq,Active,59270,10080644
29636,ESL8Ww2n,Active,59272,10080645
29637,9KEfVT3W,Active,59274,10080646
29638,9cJfvaCx,Blocked,59276,10080647
29639,zs29hVs4,Active,59278,10080648
29640,SRdpSpTP,Active,59280,10080649
29641,ZwRYdGkc,Active,59282,10080650
29642,eq7u948Q,Active,59284,10080651
29643,rEDsxpsy,Active,59286,10080652
29644,YUMLQzw4,Active,59288,10080653
29645,bgmkZRck,Active,59290,10080654
29646,JAPZsQ2x,Active,59292,10080655
29647,wcjtGvtU,Banned,59294,10080656
29648,R4CZqsub,Banned,59296,10080657
29649,afrFQpEY,New,59298,10080658
29650,ykcddu6X,New,59300,10080659
29651,CaJxskjR,New,59302,10080660
29652,2Rcfnum2,Blocked,59304,10080661
29653,FfZV7pRh,Banned,59306,10080662
29654,fYjSxwbU,Active,59308,10080663
29655,xtuSKRtM,Active,59310,10080664
29656,q9YauKcE,Banned,59312,10080665
29657,7DA83baY,New,59314,10080666
29658,BzMtLfcv,Blocked,59316,10080667
29659,bd3auTNk,Blocked,59318,10080668
29660,JqxYE9dT,Active,59320,10080669
29661,LL5fjqMn,Active,59322,10080670
29662,23Wmf8MN,Active,59324,10080671
29663,S5XyDAcc,Blocked,59326,10080672
29664,LKzRY2ms,Active,59328,10080673
29665,k5S5T9dp,Active,59330,10080674
29666,SUBYghuN,Active,59332,10080675
29667,fgjkrj5y,Active,59334,10080676
29668,c3NvyQkC,Active,59336,10080677
29669,qxUzpUEj,Active,59338,10080678
29670,ugRmTwHy,Active,59340,10080679
29671,zTTDzgAv,Active,59342,10080680
29672,y4dCnbnG,Banned,59344,10080681
29673,3eF8G84S,Banned,59346,10080682
29674,9GrbbSZy,New,59348,10080683
29675,rqTwsEwG,New,59350,10080684
29676,XZHjGc4B,New,59352,10080685
29677,LtjzQvt8,Blocked,59354,10080686
29678,Vxv6mEfn,Banned,59356,10080687
29679,zqwZFVnN,Active,59358,10080688
29680,awr9dEE2,Active,59360,10080689
29681,P6gJcpFL,Banned,59362,10080690
29682,JsPbwuXj,New,59364,10080691
29683,UfzfpqE6,Blocked,59366,10080692
29684,v7jtGwMk,Blocked,59368,10080693
29685,HP5pj3kZ,Active,59370,10080694
29686,jASKnZNj,Active,59372,10080695
29687,AD65Nyf9,Active,59374,10080696
29688,NutCa3Uq,Blocked,59376,10080697
29689,M5yXkyTw,Active,59378,10080698
29690,nBU7FN7L,Active,59380,10080699
29691,kNCMQuQw,Active,59382,10080700
29692,uWrJdHJR,Active,59384,10080701
29693,XsDvXEz9,Active,59386,10080702
29694,DfHMJT6p,Active,59388,10080703
29695,EVhL4pC5,Active,59390,10080704
29696,9tjeanxR,Active,59392,10080705
29697,rfMKqfSs,Banned,59394,10080706
29698,6v9WAnZS,Banned,59396,10080707
29699,PY8JYtfj,New,59398,10080708
29700,8mrK2cKm,New,59400,10080709
29701,XvDNhezd,New,59402,10080710
29702,FkLkWfCb,Blocked,59404,10080711
29703,PgDtAU3Z,Banned,59406,10080712
29704,aTVC7Yae,Active,59408,10080713
29705,v4tbhbjN,Active,59410,10080714
29706,mHHrF39t,Banned,59412,10080715
29707,RUNAuaKj,New,59414,10080716
29708,RFHNDEPd,Blocked,59416,10080717
29709,qWf2nNXQ,Blocked,59418,10080718
29710,FHqqKx4a,Active,59420,10080719
29711,CJxJDpt5,Active,59422,10080720
29712,JHuGR24w,Active,59424,10080721
29713,LES7jJeG,Blocked,59426,10080722
29714,AzyuBpbm,Active,59428,10080723
29715,rrnB4huk,Active,59430,10080724
29716,VsRBZkAf,Active,59432,10080725
29717,LWQZCRa3,Active,59434,10080726
29718,BPEWrQge,Active,59436,10080727
29719,BWU5q6Tt,Active,59438,10080728
29720,Ntx5yPph,Active,59440,10080729
29721,Kyf7kMNu,Active,59442,10080730
29722,uk8CK7mR,Banned,59444,10080731
29723,pWudTdTV,Banned,59446,10080732
29724,wgfjKHAF,New,59448,10080733
29725,2e284W5f,New,59450,10080734
29726,7gyvnRtu,New,59452,10080735
29727,cdgxp5ZV,Blocked,59454,10080736
29728,uEzmHNGS,Banned,59456,10080737
29729,xxT29uAH,Active,59458,10080738
29730,ddcbN4Mm,Active,59460,10080739
29731,Wxapdrnr,Banned,59462,10080740
29732,bEYmrqV9,New,59464,10080741
29733,Pr6yygZn,Blocked,59466,10080742
29734,MmFe7dGj,Blocked,59468,10080743
29735,deSbgacq,Active,59470,10080744
29736,ESL8Ww2n,Active,59472,10080745
29737,9KEfVT3W,Active,59474,10080746
29738,9cJfvaCx,Blocked,59476,10080747
29739,zs29hVs4,Active,59478,10080748
29740,SRdpSpTP,Active,59480,10080749
29741,ZwRYdGkc,Active,59482,10080750
29742,eq7u948Q,Active,59484,10080751
29743,rEDsxpsy,Active,59486,10080752
29744,YUMLQzw4,Active,59488,10080753
29745,bgmkZRck,Active,59490,10080754
29746,JAPZsQ2x,Active,59492,10080755
29747,wcjtGvtU,Banned,59494,10080756
29748,R4CZqsub,Banned,59496,10080757
29749,afrFQpEY,New,59498,10080758
29750,ykcddu6X,New,59500,10080759
29751,CaJxskjR,New,59502,10080760
29752,2Rcfnum2,Blocked,59504,10080761
29753,FfZV7pRh,Banned,59506,10080762
29754,fYjSxwbU,Active,59508,10080763
29755,xtuSKRtM,Active,59510,10080764
29756,q9YauKcE,Banned,59512,10080765
29757,7DA83baY,New,59514,10080766
29758,BzMtLfcv,Blocked,59516,10080767
29759,bd3auTNk,Blocked,59518,10080768
29760,JqxYE9dT,Active,59520,10080769
29761,LL5fjqMn,Active,59522,10080770
29762,23Wmf8MN,Active,59524,10080771
29763,S5XyDAcc,Blocked,59526,10080772
29764,LKzRY2ms,Active,59528,10080773
29765,k5S5T9dp,Active,59530,10080774
29766,SUBYghuN,Active,59532,10080775
29767,fgjkrj5y,Active,59534,10080776
29768,c3NvyQkC,Active,59536,10080777
29769,qxUzpUEj,Active,59538,10080778
29770,ugRmTwHy,Active,59540,10080779
29771,zTTDzgAv,Active,59542,10080780
29772,y4dCnbnG,Banned,59544,10080781
29773,3eF8G84S,Banned,59546,10080782
29774,9GrbbSZy,New,59548,10080783
29775,rqTwsEwG,New,59550,10080784
29776,XZHjGc4B,New,59552,10080785
29777,LtjzQvt8,Blocked,59554,10080786
29778,Vxv6mEfn,Banned,59556,10080787
29779,zqwZFVnN,Active,59558,10080788
29780,awr9dEE2,Active,59560,10080789
29781,P6gJcpFL,Banned,59562,10080790
29782,JsPbwuXj,New,59564,10080791
29783,UfzfpqE6,Blocked,59566,10080792
29784,v7jtGwMk,Blocked,59568,10080793
29785,HP5pj3kZ,Active,59570,10080794
29786,jASKnZNj,Active,59572,10080795
29787,AD65Nyf9,Active,59574,10080796
29788,NutCa3Uq,Blocked,59576,10080797
29789,M5yXkyTw,Active,59578,10080798
29790,nBU7FN7L,Active,59580,10080799
29791,kNCMQuQw,Active,59582,10080800
29792,uWrJdHJR,Active,59584,10080801
29793,XsDvXEz9,Active,59586,10080802
29794,DfHMJT6p,Active,59588,10080803
29795,EVhL4pC5,Active,59590,10080804
29796,9tjeanxR,Active,59592,10080805
29797,rfMKqfSs,Banned,59594,10080806
29798,6v9WAnZS,Banned,59596,10080807
29799,PY8JYtfj,New,59598,10080808
29800,8mrK2cKm,New,59600,10080809
29801,XvDNhezd,New,59602,10080810
29802,FkLkWfCb,Blocked,59604,10080811
29803,PgDtAU3Z,Banned,59606,10080812
29804,aTVC7Yae,Active,59608,10080813
29805,v4tbhbjN,Active,59610,10080814
29806,mHHrF39t,Banned,59612,10080815
29807,RUNAuaKj,New,59614,10080816
29808,RFHNDEPd,Blocked,59616,10080817
29809,qWf2nNXQ,Blocked,59618,10080818
29810,FHqqKx4a,Active,59620,10080819
29811,CJxJDpt5,Active,59622,10080820
29812,JHuGR24w,Active,59624,10080821
29813,LES7jJeG,Blocked,59626,10080822
29814,AzyuBpbm,Active,59628,10080823
29815,rrnB4huk,Active,59630,10080824
29816,VsRBZkAf,Active,59632,10080825
29817,LWQZCRa3,Active,59634,10080826
29818,BPEWrQge,Active,59636,10080827
29819,BWU5q6Tt,Active,59638,10080828
29820,Ntx5yPph,Active,59640,10080829
29821,Kyf7kMNu,Active,59642,10080830
29822,uk8CK7mR,Banned,59644,10080831
29823,pWudTdTV,Banned,59646,10080832
29824,wgfjKHAF,New,59648,10080833
29825,2e284W5f,New,59650,10080834
29826,7gyvnRtu,New,59652,10080835
29827,cdgxp5ZV,Blocked,59654,10080836
29828,uEzmHNGS,Banned,59656,10080837
29829,xxT29uAH,Active,59658,10080838
29830,ddcbN4Mm,Active,59660,10080839
29831,Wxapdrnr,Banned,59662,10080840
29832,bEYmrqV9,New,59664,10080841
29833,Pr6yygZn,Blocked,59666,10080842
29834,MmFe7dGj,Blocked,59668,10080843
29835,deSbgacq,Active,59670,10080844
29836,ESL8Ww2n,Active,59672,10080845
29837,9KEfVT3W,Active,59674,10080846
29838,9cJfvaCx,Blocked,59676,10080847
29839,zs29hVs4,Active,59678,10080848
29840,SRdpSpTP,Active,59680,10080849
29841,ZwRYdGkc,Active,59682,10080850
29842,eq7u948Q,Active,59684,10080851
29843,rEDsxpsy,Active,59686,10080852
29844,YUMLQzw4,Active,59688,10080853
29845,bgmkZRck,Active,59690,10080854
29846,JAPZsQ2x,Active,59692,10080855
29847,wcjtGvtU,Banned,59694,10080856
29848,R4CZqsub,Banned,59696,10080857
29849,afrFQpEY,New,59698,10080858
29850,ykcddu6X,New,59700,10080859
29851,CaJxskjR,New,59702,10080860
29852,2Rcfnum2,Blocked,59704,10080861
29853,FfZV7pRh,Banned,59706,10080862
29854,fYjSxwbU,Active,59708,10080863
29855,xtuSKRtM,Active,59710,10080864
29856,q9YauKcE,Banned,59712,10080865
29857,7DA83baY,New,59714,10080866
29858,BzMtLfcv,Blocked,59716,10080867
29859,bd3auTNk,Blocked,59718,10080868
29860,JqxYE9dT,Active,59720,10080869
29861,LL5fjqMn,Active,59722,10080870
29862,23Wmf8MN,Active,59724,10080871
29863,S5XyDAcc,Blocked,59726,10080872
29864,LKzRY2ms,Active,59728,10080873
29865,k5S5T9dp,Active,59730,10080874
29866,SUBYghuN,Active,59732,10080875
29867,fgjkrj5y,Active,59734,10080876
29868,c3NvyQkC,Active,59736,10080877
29869,qxUzpUEj,Active,59738,10080878
29870,ugRmTwHy,Active,59740,10080879
29871,zTTDzgAv,Active,59742,10080880
29872,y4dCnbnG,Banned,59744,10080881
29873,3eF8G84S,Banned,59746,10080882
29874,9GrbbSZy,New,59748,10080883
29875,rqTwsEwG,New,59750,10080884
29876,XZHjGc4B,New,59752,10080885
29877,LtjzQvt8,Blocked,59754,10080886
29878,Vxv6mEfn,Banned,59756,10080887
29879,zqwZFVnN,Active,59758,10080888
29880,awr9dEE2,Active,59760,10080889
29881,P6gJcpFL,Banned,59762,10080890
29882,JsPbwuXj,New,59764,10080891
29883,UfzfpqE6,Blocked,59766,10080892
29884,v7jtGwMk,Blocked,59768,10080893
29885,HP5pj3kZ,Active,59770,10080894
29886,jASKnZNj,Active,59772,10080895
29887,AD65Nyf9,Active,59774,10080896
29888,NutCa3Uq,Blocked,59776,10080897
29889,M5yXkyTw,Active,59778,10080898
29890,nBU7FN7L,Active,59780,10080899
29891,kNCMQuQw,Active,59782,10080900
29892,uWrJdHJR,Active,59784,10080901
29893,XsDvXEz9,Active,59786,10080902
29894,DfHMJT6p,Active,59788,10080903
29895,EVhL4pC5,Active,59790,10080904
29896,9tjeanxR,Active,59792,10080905
29897,rfMKqfSs,Banned,59794,10080906
29898,6v9WAnZS,Banned,59796,10080907
29899,PY8JYtfj,New,59798,10080908
29900,8mrK2cKm,New,59800,10080909
29901,XvDNhezd,New,59802,10080910
29902,FkLkWfCb,Blocked,59804,10080911
29903,PgDtAU3Z,Banned,59806,10080912
29904,aTVC7Yae,Active,59808,10080913
29905,v4tbhbjN,Active,59810,10080914
29906,mHHrF39t,Banned,59812,10080915
29907,RUNAuaKj,New,59814,10080916
29908,RFHNDEPd,Blocked,59816,10080917
29909,qWf2nNXQ,Blocked,59818,10080918
29910,FHqqKx4a,Active,59820,10080919
29911,CJxJDpt5,Active,59822,10080920
29912,JHuGR24w,Active,59824,10080921
29913,LES7jJeG,Blocked,59826,10080922
29914,AzyuBpbm,Active,59828,10080923
29915,rrnB4huk,Active,59830,10080924
29916,VsRBZkAf,Active,59832,10080925
29917,LWQZCRa3,Active,59834,10080926
29918,BPEWrQge,Active,59836,10080927
29919,BWU5q6Tt,Active,59838,10080928
29920,Ntx5yPph,Active,59840,10080929
29921,Kyf7kMNu,Active,59842,10080930
29922,uk8CK7mR,Banned,59844,10080931
29923,pWudTdTV,Banned,59846,10080932
29924,wgfjKHAF,New,59848,10080933
29925,2e284W5f,New,59850,10080934
29926,7gyvnRtu,New,59852,10080935
29927,cdgxp5ZV,Blocked,59854,10080936
29928,uEzmHNGS,Banned,59856,10080937
29929,xxT29uAH,Active,59858,10080938
29930,ddcbN4Mm,Active,59860,10080939
29931,Wxapdrnr,Banned,59862,10080940
29932,bEYmrqV9,New,59864,10080941
29933,Pr6yygZn,Blocked,59866,10080942
29934,MmFe7dGj,Blocked,59868,10080943
29935,deSbgacq,Active,59870,10080944
29936,ESL8Ww2n,Active,59872,10080945
29937,9KEfVT3W,Active,59874,10080946
29938,9cJfvaCx,Blocked,59876,10080947
29939,zs29hVs4,Active,59878,10080948
29940,SRdpSpTP,Active,59880,10080949
29941,ZwRYdGkc,Active,59882,10080950
29942,eq7u948Q,Active,59884,10080951
29943,rEDsxpsy,Active,59886,10080952
29944,YUMLQzw4,Active,59888,10080953
29945,bgmkZRck,Active,59890,10080954
29946,JAPZsQ2x,Active,59892,10080955
29947,wcjtGvtU,Banned,59894,10080956
29948,R4CZqsub,Banned,59896,10080957
29949,afrFQpEY,New,59898,10080958
29950,ykcddu6X,New,59900,10080959
29951,CaJxskjR,New,59902,10080960
29952,2Rcfnum2,Blocked,59904,10080961
29953,FfZV7pRh,Banned,59906,10080962
29954,fYjSxwbU,Active,59908,10080963
29955,xtuSKRtM,Active,59910,10080964
29956,q9YauKcE,Banned,59912,10080965
29957,7DA83baY,New,59914,10080966
29958,BzMtLfcv,Blocked,59916,10080967
29959,bd3auTNk,Blocked,59918,10080968
29960,JqxYE9dT,Active,59920,10080969
29961,LL5fjqMn,Active,59922,10080970
29962,23Wmf8MN,Active,59924,10080971
29963,S5XyDAcc,Blocked,59926,10080972
29964,LKzRY2ms,Active,59928,10080973
29965,k5S5T9dp,Active,59930,10080974
29966,SUBYghuN,Active,59932,10080975
29967,fgjkrj5y,Active,59934,10080976
29968,c3NvyQkC,Active,59936,10080977
29969,qxUzpUEj,Active,59938,10080978
29970,ugRmTwHy,Active,59940,10080979
29971,zTTDzgAv,Active,59942,10080980
29972,y4dCnbnG,Banned,59944,10080981
29973,3eF8G84S,Banned,59946,10080982
29974,9GrbbSZy,New,59948,10080983
29975,rqTwsEwG,New,59950,10080984
29976,XZHjGc4B,New,59952,10080985
29977,LtjzQvt8,Blocked,59954,10080986
29978,Vxv6mEfn,Banned,59956,10080987
29979,zqwZFVnN,Active,59958,10080988
29980,awr9dEE2,Active,59960,10080989
29981,P6gJcpFL,Banned,59962,10080990
29982,JsPbwuXj,New,59964,10080991
29983,UfzfpqE6,Blocked,59966,10080992
29984,v7jtGwMk,Blocked,59968,10080993
29985,HP5pj3kZ,Active,59970,10080994
29986,jASKnZNj,Active,59972,10080995
29987,AD65Nyf9,Active,59974,10080996
29988,NutCa3Uq,Blocked,59976,10080997
29989,M5yXkyTw,Active,59978,10080998
29990,nBU7FN7L,Active,59980,10080999
29991,kNCMQuQw,Active,59982,10081000
29992,uWrJdHJR,Active,59984,10081001
29993,XsDvXEz9,Active,59986,10081002
29994,DfHMJT6p,Active,59988,10081003
29995,EVhL4pC5,Active,59990,10081004
29996,9tjeanxR,Active,59992,10081005
29997,rfMKqfSs,Banned,59994,10081006
29998,6v9WAnZS,Banned,59996,10081007
29999,PY8JYtfj,New,59998,10081008
30000,8mrK2cKm,New,60000,10081009
30001,XvDNhezd,New,60002,10081010
30002,FkLkWfCb,Blocked,60004,10081011
30003,PgDtAU3Z,Banned,60006,10081012
30004,aTVC7Yae,Active,60008,10081013
30005,v4tbhbjN,Active,60010,10081014
30006,mHHrF39t,Banned,60012,10081015
30007,RUNAuaKj,New,60014,10081016
30008,RFHNDEPd,Blocked,60016,10081017
30009,qWf2nNXQ,Blocked,60018,10081018
30010,FHqqKx4a,Active,60020,10081019
30011,CJxJDpt5,Active,60022,10081020
30012,JHuGR24w,Active,60024,10081021
30013,LES7jJeG,Blocked,60026,10081022
30014,AzyuBpbm,Active,60028,10081023
30015,rrnB4huk,Active,60030,10081024
30016,VsRBZkAf,Active,60032,10081025
30017,LWQZCRa3,Active,60034,10081026
30018,BPEWrQge,Active,60036,10081027
30019,BWU5q6Tt,Active,60038,10081028
30020,Ntx5yPph,Active,60040,10081029
30021,Kyf7kMNu,Active,60042,10081030
30022,uk8CK7mR,Banned,60044,10081031
30023,pWudTdTV,Banned,60046,10081032
30024,wgfjKHAF,New,60048,10081033
30025,2e284W5f,New,60050,10081034
30026,7gyvnRtu,New,60052,10081035
30027,cdgxp5ZV,Blocked,60054,10081036
30028,uEzmHNGS,Banned,60056,10081037
30029,xxT29uAH,Active,60058,10081038
30030,ddcbN4Mm,Active,60060,10081039
30031,Wxapdrnr,Banned,60062,10081040
30032,bEYmrqV9,New,60064,10081041
30033,Pr6yygZn,Blocked,60066,10081042
30034,MmFe7dGj,Blocked,60068,10081043
30035,deSbgacq,Active,60070,10081044
30036,ESL8Ww2n,Active,60072,10081045
30037,9KEfVT3W,Active,60074,10081046
30038,9cJfvaCx,Blocked,60076,10081047
30039,zs29hVs4,Active,60078,10081048
30040,SRdpSpTP,Active,60080,10081049
30041,ZwRYdGkc,Active,60082,10081050
30042,eq7u948Q,Active,60084,10081051
30043,rEDsxpsy,Active,60086,10081052
30044,YUMLQzw4,Active,60088,10081053
30045,bgmkZRck,Active,60090,10081054
30046,JAPZsQ2x,Active,60092,10081055
30047,wcjtGvtU,Banned,60094,10081056
30048,R4CZqsub,Banned,60096,10081057
30049,afrFQpEY,New,60098,10081058
30050,ykcddu6X,New,60100,10081059
30051,CaJxskjR,New,60102,10081060
30052,2Rcfnum2,Blocked,60104,10081061
30053,FfZV7pRh,Banned,60106,10081062
30054,fYjSxwbU,Active,60108,10081063
30055,xtuSKRtM,Active,60110,10081064
30056,q9YauKcE,Banned,60112,10081065
30057,7DA83baY,New,60114,10081066
30058,BzMtLfcv,Blocked,60116,10081067
30059,bd3auTNk,Blocked,60118,10081068
30060,JqxYE9dT,Active,60120,10081069
30061,LL5fjqMn,Active,60122,10081070
30062,23Wmf8MN,Active,60124,10081071
30063,S5XyDAcc,Blocked,60126,10081072
30064,LKzRY2ms,Active,60128,10081073
30065,k5S5T9dp,Active,60130,10081074
30066,SUBYghuN,Active,60132,10081075
30067,fgjkrj5y,Active,60134,10081076
30068,c3NvyQkC,Active,60136,10081077
30069,qxUzpUEj,Active,60138,10081078
30070,ugRmTwHy,Active,60140,10081079
30071,zTTDzgAv,Active,60142,10081080
30072,y4dCnbnG,Banned,60144,10081081
30073,3eF8G84S,Banned,60146,10081082
30074,9GrbbSZy,New,60148,10081083
30075,rqTwsEwG,New,60150,10081084
30076,XZHjGc4B,New,60152,10081085
30077,LtjzQvt8,Blocked,60154,10081086
30078,Vxv6mEfn,Banned,60156,10081087
30079,zqwZFVnN,Active,60158,10081088
30080,awr9dEE2,Active,60160,10081089
30081,P6gJcpFL,Banned,60162,10081090
30082,JsPbwuXj,New,60164,10081091
30083,UfzfpqE6,Blocked,60166,10081092
30084,v7jtGwMk,Blocked,60168,10081093
30085,HP5pj3kZ,Active,60170,10081094
30086,jASKnZNj,Active,60172,10081095
30087,AD65Nyf9,Active,60174,10081096
30088,NutCa3Uq,Blocked,60176,10081097
30089,M5yXkyTw,Active,60178,10081098
30090,nBU7FN7L,Active,60180,10081099
30091,kNCMQuQw,Active,60182,10081100
30092,uWrJdHJR,Active,60184,10081101
30093,XsDvXEz9,Active,60186,10081102
30094,DfHMJT6p,Active,60188,10081103
30095,EVhL4pC5,Active,60190,10081104
30096,9tjeanxR,Active,60192,10081105
30097,rfMKqfSs,Banned,60194,10081106
30098,6v9WAnZS,Banned,60196,10081107
30099,PY8JYtfj,New,60198,10081108
30100,8mrK2cKm,New,60200,10081109
30101,XvDNhezd,New,60202,10081110
30102,FkLkWfCb,Blocked,60204,10081111
30103,PgDtAU3Z,Banned,60206,10081112
30104,aTVC7Yae,Active,60208,10081113
30105,v4tbhbjN,Active,60210,10081114
30106,mHHrF39t,Banned,60212,10081115
30107,RUNAuaKj,New,60214,10081116
30108,RFHNDEPd,Blocked,60216,10081117
30109,qWf2nNXQ,Blocked,60218,10081118
30110,FHqqKx4a,Active,60220,10081119
30111,CJxJDpt5,Active,60222,10081120
30112,JHuGR24w,Active,60224,10081121
30113,LES7jJeG,Blocked,60226,10081122
30114,AzyuBpbm,Active,60228,10081123
30115,rrnB4huk,Active,60230,10081124
30116,VsRBZkAf,Active,60232,10081125
30117,LWQZCRa3,Active,60234,10081126
30118,BPEWrQge,Active,60236,10081127
30119,BWU5q6Tt,Active,60238,10081128
30120,Ntx5yPph,Active,60240,10081129
30121,Kyf7kMNu,Active,60242,10081130
30122,uk8CK7mR,Banned,60244,10081131
30123,pWudTdTV,Banned,60246,10081132
30124,wgfjKHAF,New,60248,10081133
30125,2e284W5f,New,60250,10081134
30126,7gyvnRtu,New,60252,10081135
30127,cdgxp5ZV,Blocked,60254,10081136
30128,uEzmHNGS,Banned,60256,10081137
30129,xxT29uAH,Active,60258,10081138
30130,ddcbN4Mm,Active,60260,10081139
30131,Wxapdrnr,Banned,60262,10081140
30132,bEYmrqV9,New,60264,10081141
30133,Pr6yygZn,Blocked,60266,10081142
30134,MmFe7dGj,Blocked,60268,10081143
30135,deSbgacq,Active,60270,10081144
30136,ESL8Ww2n,Active,60272,10081145
30137,9KEfVT3W,Active,60274,10081146
30138,9cJfvaCx,Blocked,60276,10081147
30139,zs29hVs4,Active,60278,10081148
30140,SRdpSpTP,Active,60280,10081149
30141,ZwRYdGkc,Active,60282,10081150
30142,eq7u948Q,Active,60284,10081151
30143,rEDsxpsy,Active,60286,10081152
30144,YUMLQzw4,Active,60288,10081153
30145,bgmkZRck,Active,60290,10081154
30146,JAPZsQ2x,Active,60292,10081155
30147,wcjtGvtU,Banned,60294,10081156
30148,R4CZqsub,Banned,60296,10081157
30149,afrFQpEY,New,60298,10081158
30150,ykcddu6X,New,60300,10081159
30151,CaJxskjR,New,60302,10081160
30152,2Rcfnum2,Blocked,60304,10081161
30153,FfZV7pRh,Banned,60306,10081162
30154,fYjSxwbU,Active,60308,10081163
30155,xtuSKRtM,Active,60310,10081164
30156,q9YauKcE,Banned,60312,10081165
30157,7DA83baY,New,60314,10081166
30158,BzMtLfcv,Blocked,60316,10081167
30159,bd3auTNk,Blocked,60318,10081168
